zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated,ls_id,lmi_id,pl_id
33884054,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",815,NULL,NULL
14598220,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",816,NULL,1097
442882255,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",817,NULL,NULL
32374432,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",818,NULL,1473
239885347,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",819,NULL,995
2058201389,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",820,NULL,2199
14311128,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",821,NULL,1014
442842844,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",822,NULL,NULL
69343871,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",823,NULL,1214
442868872,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",824,NULL,NULL
69328086,0,1,0,0,0,0,0,0,0,"2024-11-29 05:32:39",825,NULL,991
352450647,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",826,NULL,1853
28550613,0,0,0,0,0,1,0,0,0,"2024-11-29 05:32:39",827,NULL,1268
10563612,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",828,NULL,1616
340057745,0,0,1,0,0,0,0,0,0,"2024-11-29 05:32:39",829,NULL,1122
442841974,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",830,NULL,NULL
441140681,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",831,NULL,NULL
2053234601,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",832,NULL,1826
442865001,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",833,NULL,NULL
442868975,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",834,NULL,NULL
348244934,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",835,NULL,1728
27845819,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",836,NULL,2168
442759595,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",837,NULL,NULL
17068463,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",838,NULL,2334
440665188,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",839,NULL,NULL
2053929048,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",840,NULL,2285
36469503,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",841,NULL,NULL
344084332,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",842,NULL,1804
2068559894,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",843,NULL,2314
442842126,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",844,NULL,NULL
43998045,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",845,NULL,1865
41135243,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",846,NULL,1894
348173979,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",847,NULL,2386
131666422,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",848,NULL,2308
442023980,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",849,NULL,NULL
347363428,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",850,NULL,1754
2067397883,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",851,NULL,2195
442867361,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",852,NULL,NULL
348173989,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",853,NULL,2382
442845718,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",854,NULL,NULL
2053938767,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",855,NULL,2206
33921268,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",856,NULL,1976
339859098,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",857,NULL,2250
66731485,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",858,NULL,1886
2053617918,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",859,NULL,1922
2060357166,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",860,NULL,2232
2062461873,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",861,NULL,2275
2053931344,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",862,NULL,2263
441202867,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",863,NULL,NULL
439482909,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",864,NULL,NULL
2065394576,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",865,NULL,2299
440796434,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",866,NULL,NULL
442867762,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",867,NULL,NULL
10588616,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",868,NULL,1646
351484957,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",869,NULL,1735
442911001,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",870,NULL,NULL
343990337,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",871,NULL,2235
14585967,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",872,NULL,5153
41094339,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",873,NULL,1942
442968804,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",874,NULL,NULL
88560961,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",875,NULL,2068
442968822,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",876,NULL,NULL
36581740,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",877,NULL,1674
442946495,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",878,NULL,NULL
2079552816,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",879,NULL,NULL
442970830,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",880,NULL,NULL
351571944,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",881,NULL,1975
10449994,0,1,0,0,0,0,0,1,0,"2024-11-27 06:13:47",882,NULL,4570
88200129,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",883,NULL,2043
442946357,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",884,NULL,NULL
87890467,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",885,NULL,NULL
352289288,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",886,NULL,4888
36441609,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",887,NULL,1579
442968751,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",888,NULL,NULL
32361864,0,1,0,0,0,0,0,1,0,"2024-11-26 06:02:40",889,NULL,1481
442946438,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",890,NULL,NULL
2077305541,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",891,NULL,1983
442968814,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",892,NULL,NULL
123144224,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",893,NULL,1966
342378409,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",894,NULL,4866
442866237,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",895,NULL,NULL
442968731,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",896,NULL,NULL
2130799787,0,0,0,0,0,1,0,0,0,"2024-11-26 06:02:40",897,NULL,2078
64441993,0,1,0,0,0,0,0,0,0,"2024-11-26 06:02:40",898,NULL,NULL
442968826,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",899,NULL,NULL
34079427,0,1,0,0,0,0,0,0,0,"2024-11-27 06:13:47",900,NULL,NULL
84059756,0,0,0,0,0,1,0,0,0,"2024-11-27 06:13:47",901,NULL,4978
440576815,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",902,NULL,NULL
343600729,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",903,NULL,4824
439255386,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",904,NULL,NULL
305490050,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",905,NULL,5308
10492313,0,0,1,0,0,0,0,0,0,"2024-11-26 06:02:40",906,NULL,1631
345677435,0,0,1,0,0,0,0,0,0,"2024-11-27 06:13:47",907,NULL,5300
