zpid,event,price,pricePerSquareFoot,priceChangeRate,dateOfEvent,source,postingIsRental,lastUpdated,lph_id,pl_id,lti_id
69328086,Sold,165000,104,-0.03,2015-06-09,,0,"2024-11-29 05:32:39",839,991,NULL
36627331,Sold,1800,1,0,2007-02-21,,0,"2024-11-28 06:03:26",840,NULL,119424
87766384,Sold,370000,171,0,2008-11-19,,0,"2024-11-27 09:23:20",841,5452,190390
69640823,Sold,NULL,NULL,0,2019-07-19,,0,"2024-11-27 06:13:47",842,5777,88705
35892642,Sold,200000,120,0,2020-10-30,,0,"2024-11-29 05:32:39",843,1198,4840
82802223,Sold,1250,1,-0.98,2018-10-11,,0,"2024-11-28 06:03:26",844,NULL,119770
2097674103,Sold,345000,340,-0.01,2016-10-06,,0,"2024-11-27 09:23:20",845,5875,NULL
54533374,Sold,220000,NULL,0.38,2008-07-28,,0,"2024-11-27 06:13:47",846,NULL,158425
13325126,Sold,850000,200,0,2021-04-16,,0,"2024-11-29 05:32:39",847,1420,102154
67400728,Sold,1200,1,-0.99,2018-10-27,,0,"2024-11-28 06:03:26",848,NULL,120222
2097674103,Sold,349000,344,0,2017-10-28,,0,"2024-11-27 09:23:20",849,5875,NULL
28126544,Sold,NULL,NULL,0,2017-08-24,,0,"2024-11-27 06:13:47",850,5055,136330
16948153,Sold,787000,385,0.66,2013-12-09,,0,"2024-11-29 05:32:39",851,1400,102328
10258176,Sold,388000,129,0.37,2021-06-29,,0,"2024-11-28 06:03:26",852,10583,119657
2104363640,Sold,299700,NULL,0,2015-04-15,,0,"2024-11-27 09:23:20",853,5733,NULL
97603099,Sold,NULL,NULL,0,2016-09-06,,0,"2024-11-27 06:13:47",854,5082,128995
35931115,Sold,111000,137,0,1996-05-01,,0,"2024-11-29 05:32:39",855,1146,102302
35931115,Sold,111000,137,0,1996-05-01,,0,"2024-11-28 06:03:26",856,1146,102302
2076939134,Sold,765000,NULL,-0.02,2024-11-26,,0,"2024-11-27 09:23:20",857,5364,NULL
26700880,Sold,NULL,NULL,0,2012-12-26,,0,"2024-11-27 06:13:47",858,11047,120165
121067840,Sold,225000,225,0,2011-04-28,,0,"2024-11-29 05:32:39",859,NULL,102570
36620789,Sold,243860,161,-0.25,2024-11-14,,0,"2024-11-28 06:03:26",860,NULL,119532
41072882,Sold,4619,NULL,0,1992-07-20,,0,"2024-11-27 06:13:47",861,NULL,157306
131664008,Sold,748777,147,0,2019-11-15,,0,"2024-11-29 05:32:39",862,1441,102860
28442210,Sold,NULL,NULL,0,2016-10-04,,0,"2024-11-27 06:13:47",863,5030,86311
88266833,Sold,97000,39,-0.08,2021-03-01,,0,"2024-11-29 05:32:39",864,1143,105591
26404666,Sold,NULL,NULL,0,2017-09-26,,0,"2024-11-27 06:13:47",865,5699,133048
10179338,Sold,328750,209,-0.03,2014-03-05,,0,"2024-11-28 06:03:26",866,1622,72114
36428377,Sold,54000,43,0,1990-11-05,,0,"2024-11-29 05:32:39",867,1019,102880
29495795,Sold,NULL,NULL,0,2020-01-26,,0,"2024-11-27 06:13:47",868,NULL,157349
33903984,Sold,84000,65,0,1993-07-02,,0,"2024-11-28 06:03:26",869,NULL,119172
20625978,Sold,23400,49,-0.93,2018-03-14,,0,"2024-11-29 05:32:39",870,1451,102512
80590677,Sold,NULL,NULL,0,2011-06-06,,0,"2024-11-27 06:13:47",871,5493,79254
67400728,Sold,88500,85,-0.58,2011-02-24,,0,"2024-11-28 06:03:26",872,NULL,120222
119625087,Sold,NULL,NULL,0,2012-12-17,,0,"2024-11-27 09:23:20",873,5790,190823
11599689,Sold,93010,49,0,1993-06-02,,0,"2024-11-29 05:32:39",874,865,102958
28126544,Sold,NULL,NULL,0,2017-12-16,,0,"2024-11-27 06:13:47",875,5055,136330
30783373,Sold,141000,97,0,1989-08-03,,0,"2024-11-28 06:03:26",876,10612,120383
26825088,Sold,NULL,NULL,0,2010-05-13,,0,"2024-11-27 09:23:20",877,5747,190676
6204611,Sold,62900,51,0,1990-06-22,,0,"2024-11-29 05:32:39",878,980,6979
83997137,Sold,NULL,NULL,0,2013-05-24,,0,"2024-11-27 06:13:47",879,5405,153242
2072132295,Sold,205000,170,0,2021-09-30,,0,"2024-11-28 06:03:26",880,10886,NULL
32199298,Sold,999999,994,1.5,2024-11-26,,0,"2024-11-27 09:23:20",881,5367,191104
10391343,Sold,61500,53,0,1985-10-04,,0,"2024-11-29 05:32:39",882,921,103772
131664008,Sold,748777,147,0,2019-11-15,,0,"2024-11-28 06:03:26",883,1441,102860
60201353,Sold,2325,NULL,-0.99,2014-05-15,,0,"2024-11-27 09:23:20",884,5758,190428
10391343,Sold,61500,53,0,1991-12-02,,0,"2024-11-29 05:32:39",885,921,103772
60201353,Sold,365000,NULL,0.04,2018-11-16,,0,"2024-11-27 09:23:20",886,5758,190428
123499071,Sold,145000,55,0,2013-10-31,,0,"2024-11-29 05:32:39",887,1285,102206
73666453,Sold,33000,35,0,1994-02-07,,0,"2024-11-27 09:23:20",888,5590,191543
6155266,Sold,49000,61,0,1993-06-22,,0,"2024-11-29 05:32:39",889,1049,4453
28444694,Sold,NULL,NULL,0,2024-02-29,,0,"2024-11-27 06:13:47",890,5028,128540
114093973,Sold,38900,14,0,2005-08-22,,0,"2024-11-27 09:23:20",891,5619,191386
6174968,Sold,61500,63,0,2015-12-31,,0,"2024-11-29 05:32:39",892,955,9175
80035391,Sold,NULL,NULL,0,2009-11-30,,0,"2024-11-27 06:13:47",893,NULL,134860
26758808,Sold,NULL,NULL,0,2015-08-21,,0,"2024-11-27 09:23:20",894,5742,190616
6172340,Sold,95000,78,0.6,2017-03-17,,0,"2024-11-29 05:32:39",895,998,104183
27846222,Sold,NULL,NULL,0,2011-09-07,,0,"2024-11-27 06:13:47",896,11226,121718
10306975,Sold,110000,54,0,1989-10-30,,0,"2024-11-27 09:23:20",897,5507,190597
20949673,Sold,98000,86,0,1987-12-03,,0,"2024-11-29 05:32:39",898,1501,102342
46214823,Sold,71000,57,0,1991-05-03,,0,"2024-11-27 09:23:20",899,5617,190504
1076660,Sold,13350,8,-0.46,2013-03-26,,0,"2024-11-27 09:23:20",900,5660,190527
1148856,Sold,30000,23,0,2020-08-21,,0,"2024-11-27 09:23:20",901,5684,190609
59888920,Sold,38806,35,0,1992-08-11,,0,"2024-11-28 06:03:26",902,10977,120405
36564224,Sold,235000,196,3.2,2021-08-06,,0,"2024-11-29 05:32:39",903,972,102234
84036455,Sold,NULL,NULL,0,2013-03-07,,0,"2024-11-27 06:13:47",904,5483,140066
10576569,Sold,200000,196,0,2021-08-16,,0,"2024-11-27 09:23:20",905,5412,190315
46104764,Sold,38300,35,0,1986-12-01,,0,"2024-11-28 06:03:26",906,10954,119354
35908042,Sold,652500,133,0,1987-03-19,,0,"2024-11-29 05:32:39",907,1127,95498
28499285,Sold,NULL,NULL,0,2020-06-04,,0,"2024-11-27 06:13:47",908,11246,120431
28291285,Sold,NULL,NULL,0,2024-11-26,,0,"2024-11-27 09:23:20",909,5781,191072
6226695,Sold,188000,157,0,2021-03-26,,0,"2024-11-29 05:32:39",910,914,104132
83997137,Sold,NULL,NULL,0,2018-12-18,,0,"2024-11-27 06:13:47",911,5405,153242
48757213,Sold,65000,42,0,1985-07-26,,0,"2024-11-27 09:23:20",912,5990,190375
35826796,Sold,155000,229,0.72,2021-06-15,,0,"2024-11-29 05:32:39",913,1191,1626
80590677,Sold,NULL,NULL,0,2013-04-29,,0,"2024-11-27 06:13:47",914,5493,79254
73655895,Sold,61720,37,0.86,2011-05-26,,0,"2024-11-28 06:03:26",915,11049,143045
2098384862,Sold,450000,202,-0.14,2016-07-21,,0,"2024-11-27 09:23:20",916,5511,NULL
26700880,Sold,NULL,NULL,0,2018-12-11,,0,"2024-11-27 06:13:47",917,11047,120165
36551718,Sold,95000,71,1.14,2006-11-02,,0,"2024-11-29 05:32:39",918,976,102275
44434320,Sold,49900,43,0,1986-07-23,,0,"2024-11-28 06:03:26",919,10878,119552
26434783,Sold,NULL,NULL,0,2024-11-26,,0,"2024-11-27 09:23:20",920,5784,190772
97603099,Sold,NULL,NULL,0,2020-10-11,,0,"2024-11-27 06:13:47",921,5082,128995
73491934,Sold,93000,47,0,1996-11-08,,0,"2024-11-28 06:03:26",922,11076,126232
32195920,Sold,540000,333,0.35,2015-10-13,,0,"2024-11-29 05:32:39",923,834,103883
26434783,Sold,NULL,NULL,0,2018-05-17,,0,"2024-11-27 09:23:20",924,5784,190772
6204611,Sold,62900,51,0,1990-06-22,,0,"2024-11-28 06:03:26",925,980,6979
28472672,Sold,NULL,NULL,0,2015-05-14,,0,"2024-11-21 11:09:29",926,9666,12820
26434783,Sold,NULL,NULL,0,2014-04-24,,0,"2024-11-27 09:23:20",927,5784,190772
73658133,Sold,73300,53,0,1998-10-02,,0,"2024-11-28 06:03:26",928,11058,126243
28133014,Sold,NULL,NULL,0,2020-07-02,,0,"2024-11-21 11:09:29",929,9640,14325
28406987,Sold,NULL,NULL,0,2012-08-21,,0,"2024-11-27 06:13:47",930,5024,151580
83124971,Sold,NULL,NULL,0,2021-09-03,,0,"2024-11-27 09:23:20",931,5796,191037
36609711,Sold,82425,53,0.75,2016-04-04,,0,"2024-11-28 06:03:26",932,NULL,119942
26296647,Sold,NULL,NULL,0,2017-08-24,,0,"2024-11-21 11:09:29",933,9671,9426
26382523,Sold,NULL,NULL,0,2006-07-21,,0,"2024-11-27 06:13:47",934,5138,149986
123499071,Sold,145000,55,0,2013-10-31,,0,"2024-11-28 06:03:26",935,1285,102206
26293822,Sold,NULL,NULL,0,2012-04-09,,0,"2024-11-21 11:09:29",936,9659,18218
3920035,Sold,1200,NULL,-0.11,2012-02-03,,0,"2024-11-27 06:13:47",937,NULL,146801
14406712,Sold,125000,57,0,1991-09-13,,0,"2024-11-28 06:03:26",938,10841,116667
83994913,Sold,NULL,NULL,0,2017-03-14,,0,"2024-11-21 11:09:29",939,NULL,9987
122142671,Sold,NULL,NULL,0,2016-10-21,,0,"2024-11-27 06:13:47",940,5143,153086
6155266,Sold,49000,61,0,1993-06-22,,0,"2024-11-28 06:03:26",941,1049,4453
26813790,Sold,NULL,NULL,0,2020-03-27,,0,"2024-11-21 11:09:29",942,9537,11990
29505904,Sold,NULL,NULL,0,2016-08-25,,0,"2024-11-27 06:13:47",943,NULL,141202
6174968,Sold,61500,63,0,2015-12-31,,0,"2024-11-28 06:03:26",944,955,9175
28132659,Sold,NULL,NULL,0,2020-05-15,,0,"2024-11-21 11:09:29",945,3955,12079
29341146,Sold,NULL,NULL,0,2015-08-06,,0,"2024-11-27 06:13:47",946,NULL,153929
36608402,Sold,140000,114,0.04,2018-07-11,,0,"2024-11-28 06:03:26",947,8211,120101
80547341,Sold,NULL,NULL,0,2012-05-02,,0,"2024-11-21 11:09:29",948,9500,6988
69231203,Sold,NULL,NULL,0,2017-11-03,,0,"2024-11-27 06:13:47",949,5463,139639
36449528,Sold,175000,132,8.72,2011-05-26,,0,"2024-11-28 06:03:26",950,6180,119245
55484382,Sold,NULL,NULL,0,2013-01-14,,0,"2024-11-21 11:09:29",951,9627,14729
83124971,Sold,NULL,NULL,0,2024-11-26,,0,"2024-11-27 09:23:20",952,5796,191037
81970003,Sold,975,NULL,-0.19,2012-03-08,,0,"2024-11-27 06:13:47",953,NULL,136566
2141387402,Sold,1525000,1316,-0.05,2011-04-01,,0,"2024-11-28 06:03:26",954,10558,NULL
28267575,Sold,NULL,NULL,0,2011-10-13,,0,"2024-11-21 11:09:29",955,9597,13277
10588399,Sold,53000,39,0,1986-05-28,,0,"2024-11-27 09:23:20",956,5482,190682
35908042,Sold,652500,133,0,1987-03-19,,0,"2024-11-28 06:03:26",957,1127,95498
28480278,Sold,NULL,NULL,0,2016-03-11,,0,"2024-11-21 11:09:29",958,9628,9859
102286839,Sold,136588,71,0,2001-12-17,,0,"2024-11-27 09:23:20",959,5632,190558
6226695,Sold,188000,157,0,2021-03-26,,0,"2024-11-28 06:03:26",960,914,104132
84031106,Sold,NULL,NULL,0,2013-04-15,,0,"2024-11-21 11:09:29",961,9609,12934
339461320,Sold,NULL,NULL,0,2024-02-06,,0,"2024-11-28 06:03:26",962,NULL,152196
35826796,Sold,155000,229,0.72,2021-06-15,,0,"2024-11-28 06:03:26",963,1191,1626
69663967,Sold,NULL,NULL,0,2021-12-01,,0,"2024-11-21 11:09:29",964,9706,11470
26381362,Sold,NULL,NULL,0,2015-03-17,,0,"2024-11-28 06:03:26",965,12082,119475
244767512,Sold,2795000,1449,0,2017-02-02,,0,"2024-11-28 06:03:26",966,10567,123672
81970003,Sold,1000,NULL,0.03,2014-09-27,,0,"2024-11-27 06:13:47",967,NULL,136566
28297563,Sold,NULL,NULL,0,2019-03-27,,0,"2024-11-28 06:03:26",968,11182,120721
52269535,Sold,5000,2,0,1972-01-01,,0,"2024-11-27 06:13:47",969,5119,154329
28020389,Sold,NULL,NULL,0,2009-11-24,,0,"2024-11-28 06:03:26",970,11135,121787
80031284,Sold,NULL,NULL,0,2010-11-01,,0,"2024-11-28 06:03:26",971,12092,119962
80543728,Sold,NULL,NULL,0,2014-07-01,,0,"2024-11-28 06:03:26",972,11176,121052
28057768,Sold,NULL,NULL,0,2008-09-20,,0,"2024-11-28 06:03:26",973,11247,120754
26887814,Sold,NULL,NULL,0,2016-03-01,,0,"2024-11-28 06:03:26",974,11085,116804
28274675,Sold,NULL,NULL,0,2018-08-14,,0,"2024-11-28 06:03:26",975,11269,122238
11439708,Sold,68900,83,0,1988-04-11,,0,"2024-11-28 06:03:26",976,10633,119148
10294660,Sold,5000,6,0,1977-10-26,,0,"2024-11-27 06:13:47",977,4551,143527
26266603,Sold,NULL,NULL,0,2011-05-05,,0,"2024-11-28 06:03:26",978,11200,119434
80822274,Sold,287900,87,0.02,2014-02-24,,0,"2024-11-28 06:03:26",979,10835,119592
6319605,Sold,27000,7,0,1992-08-19,,0,"2024-11-27 06:13:47",980,10702,9102
83992193,Sold,NULL,NULL,0,2012-10-12,,0,"2024-11-28 06:03:26",981,11324,119639
70330800,Sold,NULL,NULL,0,2015-04-09,,0,"2024-11-21 11:09:29",982,NULL,13024
10398258,Sold,87000,91,0.07,2011-06-09,,0,"2024-11-28 06:03:26",983,10701,119854
10254987,Sold,7800,8,0,1990-01-11,,0,"2024-11-27 06:13:47",984,4574,144191
3853651,Sold,202500,NULL,-0.04,2014-07-15,,0,"2024-11-28 06:03:26",985,1169,102324
89556951,Sold,NULL,NULL,0,2016-09-13,,0,"2024-11-21 11:09:29",986,3861,12049
21312797,Sold,199000,115,0,2017-08-28,,0,"2024-11-28 06:03:26",987,11446,119905
33874732,Sold,10500,8,0,2008-10-02,,0,"2024-11-27 06:13:47",988,NULL,75403
28057768,Sold,NULL,NULL,0,2007-07-13,,0,"2024-11-28 06:03:26",989,11247,120754
63349695,Sold,NULL,NULL,0,2019-08-22,,0,"2024-11-21 11:09:29",990,4070,12938
19913023,Sold,118500,134,-0.61,2010-02-10,,0,"2024-11-28 06:03:26",991,11453,119799
45076522,Sold,8300,10,0,1972-01-01,,0,"2024-11-27 06:13:47",992,4831,131666
28057768,Sold,NULL,NULL,0,2024-05-03,,0,"2024-11-28 06:03:26",993,11247,120754
28009053,Sold,NULL,NULL,0,2016-03-09,,0,"2024-11-21 11:09:29",994,9633,14251
113502390,Sold,280000,166,-0.02,2019-04-11,,0,"2024-11-28 06:03:26",995,10781,121142
88637414,Sold,24500,11,-0.31,2016-05-06,,0,"2024-11-27 06:13:47",996,4953,156293
83995866,Sold,NULL,NULL,0,2016-04-19,,0,"2024-11-28 06:03:26",997,11062,116752
89976996,Sold,256000,301,3.64,2015-04-15,,0,"2024-11-28 06:03:26",998,NULL,119940
35932638,Sold,138000,NULL,0.12,2016-08-02,,0,"2024-11-21 11:09:29",999,9139,11961
10369851,Sold,10500,12,0,1979-05-24,,0,"2024-11-27 06:13:47",1000,NULL,133138
