zpid,zpidComp,addressComp,cityComp,stateComp,zipComp,priceComp,homeTypeComp,homeStatusComp,livingAreaValueComp,livingAreaUnitsComp,lotAreaValueComp,lotAreaUnitsComp,lastUpdated,lsi_id,lnh_id
35857765,35857767,"186 Silver Springs Cir SW",Atlanta,GA,30310,231900,"Single Family",Other,1798,"Square Feet",0,Acres,"2024-11-20 22:18:43",5587,812
14445961,14445981,"1152 Powell Ct",Atlanta,GA,30316,555000,"Single Family",Sold,1420,"Square Feet",0,Acres,"2024-11-20 23:54:06",9136,813
35884082,35884084,"2687 Altaview Dr SE",Atlanta,GA,30354,220800,"Single Family",Other,1295,"Square Feet",0,Acres,"2024-11-20 22:18:43",5009,814
442676133,35879253,"347 Pine St NE",Atlanta,GA,30308,667400,"Single Family",Other,2398,"Square Feet",7013,"Square Feet","2024-11-20 23:54:06",5611,815
35918781,35918779,"916 Kings Ct NE",Atlanta,GA,30306,1732000,"Single Family","Recently Sold",4200,"Square Feet",9583,"Square Feet","2024-11-20 22:18:43",5661,816
35842129,35842131,"1356 Allegheny St SW",Atlanta,GA,30310,431500,"Single Family",Other,1800,"Square Feet",9347,"Square Feet","2024-11-20 23:54:06",10500,817
88827777,88063367,"390 17th St NW UNIT 3048",Atlanta,GA,30363,320000,Condo,Sold,0,"Square Feet",1133,"Square Feet","2024-11-20 23:54:06",5673,818
2054363453,2052960351,"500 Emily Reed Ln",Atlanta,GA,30342,4100000,"Single Family","For Sale",6170,"Square Feet",1,Acres,"2024-11-20 22:18:43",8638,819
14445961,14445981,"1152 Powell Ct",Atlanta,GA,30316,555000,"Single Family",Sold,1420,"Square Feet",0,Acres,"2024-11-20 22:18:43",9136,820
35857765,35857766,"200 Silver Springs Cir SW",Atlanta,GA,30310,168300,"Single Family",Other,1180,"Square Feet",0,Acres,"2024-11-20 22:18:43",5587,821
442676133,35879275,"330 Angier Ave NE",Atlanta,GA,30312,461000,"Single Family",Other,1189,"Square Feet",4451,"Square Feet","2024-11-20 23:54:06",5611,822
35842129,35842131,"1356 Allegheny St SW",Atlanta,GA,30310,431500,"Single Family",Other,1800,"Square Feet",9347,"Square Feet","2024-11-20 22:18:43",10500,823
88827777,88063367,"390 17th St NW UNIT 3048",Atlanta,GA,30363,320000,Condo,Sold,0,"Square Feet",1133,"Square Feet","2024-11-20 22:18:43",5673,824
2054363453,2052960351,"500 Emily Reed Ln",Atlanta,GA,30342,4100000,"Single Family","For Sale",6170,"Square Feet",1,Acres,"2024-11-20 23:54:06",8638,825
14445961,14445983,"1166 Powell Ct",Atlanta,GA,30316,540000,"Single Family",Sold,1754,"Square Feet",0,Acres,"2024-11-20 23:54:06",9136,826
35884082,35884121,"2636 Browns Mill Rd SE",Atlanta,GA,30354,249400,"Single Family",Other,1836,"Square Feet",1,Acres,"2024-11-20 22:18:43",5009,827
442676133,35879275,"330 Angier Ave NE",Atlanta,GA,30312,461000,"Single Family",Other,1189,"Square Feet",4451,"Square Feet","2024-11-20 22:18:43",5611,828
35857765,35857766,"200 Silver Springs Cir SW",Atlanta,GA,30310,168300,"Single Family",Other,1180,"Square Feet",0,Acres,"2024-11-20 23:54:06",5587,829
88827777,88815341,"390 17th St NW UNIT 3052",Atlanta,GA,30363,257000,Condo,Sold,0,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5673,830
35842129,35842130,"1362 Allegheny St SW",Atlanta,GA,30310,540000,"Single Family",Sold,0,"Square Feet",9496,"Square Feet","2024-11-20 22:18:43",10500,831
14445961,14445983,"1166 Powell Ct",Atlanta,GA,30316,540000,"Single Family",Sold,1754,"Square Feet",0,Acres,"2024-11-20 22:18:43",9136,832
442676133,35879274,"336 Angier Ave NE",Atlanta,GA,30312,450700,"Single Family",Other,1433,"Square Feet",3898,"Square Feet","2024-11-20 23:54:06",5611,833
88827777,88815341,"390 17th St NW UNIT 3052",Atlanta,GA,30363,257000,Condo,Sold,0,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5673,834
14445961,14445982,"1158 Powell Ct SE",Atlanta,GA,30316,481600,"Single Family",Other,1597,"Square Feet",0,Acres,"2024-11-20 22:18:43",9136,835
442676133,35879274,"336 Angier Ave NE",Atlanta,GA,30312,450700,"Single Family",Other,1433,"Square Feet",3898,"Square Feet","2024-11-20 22:18:43",5611,836
88827777,88810326,"390 17th St NW UNIT 4041",Atlanta,GA,30363,232500,Condo,Sold,868,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5673,837
14445961,14445982,"1158 Powell Ct SE",Atlanta,GA,30316,481600,"Single Family",Other,1597,"Square Feet",0,Acres,"2024-11-20 23:54:06",9136,838
35918781,35918779,"916 Kings Ct NE",Atlanta,GA,30306,1732000,"Single Family","Recently Sold",4200,"Square Feet",9583,"Square Feet","2024-11-20 23:54:06",5661,839
442676133,35879273,"346 Angier Ave NE",Atlanta,GA,30312,406200,"Single Family",Other,1173,"Square Feet",5227,"Square Feet","2024-11-20 23:54:06",5611,840
88827777,88810326,"390 17th St NW UNIT 4041",Atlanta,GA,30363,232500,Condo,Sold,868,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5673,841
14445961,14445984,"1174 Powell Ct SE",Atlanta,GA,30316,415100,"Single Family",Other,1330,"Square Feet",0,Acres,"2024-11-20 22:18:43",9136,842
35918781,35918778,"920 Kings Ct NE",Atlanta,GA,30306,701100,"Single Family",Other,1866,"Square Feet",8276,"Square Feet","2024-11-20 22:18:43",5661,843
88827777,88814826,"390 17th St NW UNIT 4042",Atlanta,GA,30363,313000,Condo,"Recently Sold",1117,"Square Feet",1133,"Square Feet","2024-11-20 23:54:06",5673,844
14445961,14445984,"1174 Powell Ct SE",Atlanta,GA,30316,415100,"Single Family",Other,1330,"Square Feet",0,Acres,"2024-11-20 23:54:06",9136,845
35918781,35918778,"920 Kings Ct NE",Atlanta,GA,30306,701100,"Single Family",Other,1866,"Square Feet",8276,"Square Feet","2024-11-20 23:54:06",5661,846
88827777,88814826,"390 17th St NW UNIT 4042",Atlanta,GA,30363,313000,Condo,"Recently Sold",1117,"Square Feet",1133,"Square Feet","2024-11-20 22:18:43",5673,847
14445961,14445962,"1373 Skyhaven Rd SE",Atlanta,GA,30316,498300,"Single Family",Other,1410,"Square Feet",1,Acres,"2024-11-20 23:54:06",9136,848
35876294,35876296,"334 Schoen St SE",Atlanta,GA,30315,133300,"Single Family",Other,831,"Square Feet",13,"Square Feet","2024-11-20 22:18:43",5007,849
88827777,82623861,"390 17th St NW UNIT 5016",Atlanta,GA,30363,216000,Condo,"Recently Sold",770,"Square Feet",784,"Square Feet","2024-11-20 22:18:43",5673,850
14445961,14445962,"1373 Skyhaven Rd SE",Atlanta,GA,30316,498300,"Single Family",Other,1410,"Square Feet",1,Acres,"2024-11-20 22:18:43",9136,851
35876294,35876296,"334 Schoen St SE",Atlanta,GA,30315,133300,"Single Family",Other,831,"Square Feet",13,"Square Feet","2024-11-20 23:54:06",5007,852
88827777,82623861,"390 17th St NW UNIT 5016",Atlanta,GA,30363,216000,Condo,"Recently Sold",770,"Square Feet",784,"Square Feet","2024-11-20 23:54:06",5673,853
442676133,35879273,"346 Angier Ave NE",Atlanta,GA,30312,406200,"Single Family",Other,1173,"Square Feet",5227,"Square Feet","2024-11-20 22:18:43",5611,854
14445961,14445965,"1391 Skyhaven Rd SE",Atlanta,GA,30316,353400,"Single Family",Other,1500,"Square Feet",1,Acres,"2024-11-20 23:54:06",9136,855
35876294,35876292,"1858 Jonesboro Rd SE",Atlanta,GA,30315,158000,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 22:18:43",5007,856
88827777,82618583,"390 17th St NW UNIT 5030",Atlanta,GA,30363,220000,Condo,"Recently Sold",0,"Square Feet",871,"Square Feet","2024-11-20 22:18:43",5673,857
442713008,2053637502,"1642 Florence Run NW #70",Atlanta,GA,30318,421985,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",11783,858
14445961,14445965,"1391 Skyhaven Rd SE",Atlanta,GA,30316,353400,"Single Family",Other,1500,"Square Feet",1,Acres,"2024-11-20 22:18:43",9136,859
35876294,35876292,"1858 Jonesboro Rd SE",Atlanta,GA,30315,158000,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 23:54:06",5007,860
88827777,82618583,"390 17th St NW UNIT 5030",Atlanta,GA,30363,220000,Condo,"Recently Sold",0,"Square Feet",871,"Square Feet","2024-11-20 23:54:06",5673,861
442713008,2053637502,"1642 Florence Run NW #70",Atlanta,GA,30318,421985,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",11783,862
35876294,171415541,"2372 Browns Mill Rd SE",Atlanta,GA,30315,482900,"Single Family",Sold,2462,"Square Feet",0,Acres,"2024-11-20 22:18:43",5007,863
442713008,2060862339,"1668 Florence Run NW #81",Atlanta,GA,30318,441135,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",11783,864
35876294,171415541,"2372 Browns Mill Rd SE",Atlanta,GA,30315,482900,"Single Family",Sold,2462,"Square Feet",0,Acres,"2024-11-20 23:54:06",5007,865
442713008,2060862339,"1668 Florence Run NW #81",Atlanta,GA,30318,441135,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",11783,866
35872460,35872459,"235 Fairburn Rd NW",Atlanta,GA,30331,78400,Lot,Other,1312,"Square Feet",1,Acres,"2024-11-20 23:54:06",3706,867
442713008,2058221184,"1522 Parks Edge Ln NW #93",Atlanta,GA,30318,443470,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",11783,868
35872460,35872459,"235 Fairburn Rd NW",Atlanta,GA,30331,78400,Lot,Other,1312,"Square Feet",1,Acres,"2024-11-20 22:18:43",3706,869
88827777,88811065,"390 17th St NW UNIT 5058",Atlanta,GA,30363,335000,Condo,"Recently Sold",1253,"Square Feet",1263,"Square Feet","2024-11-20 23:54:06",5673,870
442713008,2058221184,"1522 Parks Edge Ln NW #93",Atlanta,GA,30318,443470,Townhouse,Sold,1362,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",11783,871
35872460,35872473,"255 Fairburn Rd NW",Atlanta,GA,30331,146800,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 23:54:06",3706,872
442713008,2053640055,"1493 Pinedale Crst NW #121",Atlanta,GA,30318,478310,Townhouse,Sold,1507,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",11783,873
14532203,2062658711,"1157 Weatherstone Dr NE #1157",Atlanta,GA,30324,300000,Condo,Sold,1360,"Square Feet",806,"Square Feet","2024-11-20 22:18:43",22637,874
14445961,14445964,"1405 Skyhaven Rd SE",Atlanta,GA,30316,493100,"Single Family",Other,2065,"Square Feet",1,Acres,"2024-11-20 23:54:06",9136,875
442713008,2053640055,"1493 Pinedale Crst NW #121",Atlanta,GA,30318,478310,Townhouse,Sold,1507,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",11783,876
14445961,14445964,"1405 Skyhaven Rd SE",Atlanta,GA,30316,493100,"Single Family",Other,2065,"Square Feet",1,Acres,"2024-11-20 22:18:43",9136,877
2087626931,119315651,"653 N Highland Ave NE",Atlanta,GA,30306,332500,Condo,Other,973,"Square Feet",971,"Square Feet","2024-11-20 22:18:43",5612,878
88827777,88811065,"390 17th St NW UNIT 5058",Atlanta,GA,30363,335000,Condo,"Recently Sold",1253,"Square Feet",1263,"Square Feet","2024-11-20 22:18:43",5673,879
442721167,69347911,"2432 2nd St NW",Atlanta,GA,30318,355100,"Single Family",Other,2256,"Square Feet",13,"Square Feet","2024-11-20 23:54:06",11787,880
2087626931,119315357,"653 N Highland Ave NE",Atlanta,GA,30306,280800,Condo,Other,745,"Square Feet",744,"Square Feet","2024-11-20 23:54:06",5612,881
35872042,35872011,"860 Bonneville Ter NW",Atlanta,GA,30331,143100,"Single Family",Other,1000,"Square Feet",7562,"Square Feet","2024-11-20 22:18:43",3705,882
88827777,88810936,"390 17th St NW UNIT 5066",Atlanta,GA,30363,350000,Condo,Sold,1449,"Square Feet",1437,"Square Feet","2024-11-20 22:18:43",5673,883
92193324,92191773,"1199 Huff Rd NW UNIT 116",Atlanta,GA,30318,735000,Townhouse,"Recently Sold",2871,"Square Feet",2613,"Square Feet","2024-11-20 22:18:43",8610,884
442721167,69347911,"2432 2nd St NW",Atlanta,GA,30318,355100,"Single Family",Other,2256,"Square Feet",13,"Square Feet","2024-11-20 22:18:43",11787,885
35872460,35872473,"255 Fairburn Rd NW",Atlanta,GA,30331,146800,"Single Family",Other,1197,"Square Feet",0,Acres,"2024-11-20 22:18:43",3706,886
2087626931,119315305,"653 N Highland Ave NE",Atlanta,GA,30306,315000,Condo,Sold,862,"Square Feet",862,"Square Feet","2024-11-20 22:18:43",5612,887
442721167,65442372,"2446 2nd St NW",Atlanta,GA,30318,513100,Townhouse,Other,2800,"Square Feet",0,Acres,"2024-11-20 23:54:06",11787,888
14532413,14532415,"1099 Vista Trl NE",Atlanta,GA,30324,1358000,"Single Family",Other,5100,"Square Feet",0,Acres,"2024-11-20 22:18:43",22639,889
35884082,35884121,"2636 Browns Mill Rd SE",Atlanta,GA,30354,249400,"Single Family",Other,1836,"Square Feet",1,Acres,"2024-11-20 23:54:06",5009,890
35857765,35857764,"212 Silver Springs Cir SW",Atlanta,GA,30310,167200,"Single Family",Other,1052,"Square Feet",0,Acres,"2024-11-20 22:18:43",5587,891
35842129,35842130,"1362 Allegheny St SW",Atlanta,GA,30310,540000,"Single Family",Sold,0,"Square Feet",9496,"Square Feet","2024-11-20 23:54:06",10500,892
14532413,14532415,"1099 Vista Trl NE",Atlanta,GA,30324,1358000,"Single Family",Other,5100,"Square Feet",0,Acres,"2024-11-20 23:54:06",22639,893
35857765,35857764,"212 Silver Springs Cir SW",Atlanta,GA,30310,167200,"Single Family",Other,1052,"Square Feet",0,Acres,"2024-11-20 23:54:06",5587,894
88827777,88811975,"390 17th St NW UNIT 6038",Atlanta,GA,30363,285000,Condo,Sold,1107,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",5673,895
14465654,14465652,"116 2nd Ave SE",Atlanta,GA,30317,685000,"Single Family",Sold,0,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,896
347955805,35872462,"3494 Thompson Dr NW",Atlanta,GA,30331,157900,"Single Family","For Sale",980,"Square Feet",0,Acres,"2024-11-20 22:18:43",3704,897
35885165,35885139,"1405 Heatherland Dr SW",Atlanta,GA,30331,312400,"Single Family",Other,2487,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,898
88827777,88811975,"390 17th St NW UNIT 6038",Atlanta,GA,30363,285000,Condo,Sold,1107,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",5673,899
35885165,35885139,"1405 Heatherland Dr SW",Atlanta,GA,30331,312400,"Single Family",Other,2487,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,900
88814469,119314721,"2685 Muskeg Ct SW",Atlanta,GA,30331,510400,"Single Family",Other,6353,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",16982,901
35885165,35885140,"1425 Heatherland Dr SW",Atlanta,GA,30331,299600,"Single Family",Other,2181,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,902
88814469,119314721,"2685 Muskeg Ct SW",Atlanta,GA,30331,510400,"Single Family",Other,6353,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",16982,903
14465654,14465652,"116 2nd Ave SE",Atlanta,GA,30317,685000,"Single Family",Sold,0,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,904
35885165,35885140,"1425 Heatherland Dr SW",Atlanta,GA,30331,299600,"Single Family",Other,2181,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,905
88814469,123477945,"2780 Palmview Ct SW",Atlanta,GA,30331,586100,"Single Family",Other,5236,"Square Feet",9104,"Square Feet","2024-11-20 23:54:06",16982,906
14465654,14465653,"122 2nd Ave SE",Atlanta,GA,30317,353400,"Single Family",Other,1510,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,907
35885165,35885164,"1445 Niskey Lake Rd SW",Atlanta,GA,30331,407200,"Single Family",Other,2795,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,908
347955805,35872462,"3494 Thompson Dr NW",Atlanta,GA,30331,157900,"Single Family","For Sale",980,"Square Feet",0,Acres,"2024-11-20 23:54:06",3704,909
88814469,123477945,"2780 Palmview Ct SW",Atlanta,GA,30331,586100,"Single Family",Other,5236,"Square Feet",9104,"Square Feet","2024-11-20 22:18:43",16982,910
14465654,14465653,"122 2nd Ave SE",Atlanta,GA,30317,353400,"Single Family",Other,1510,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,911
35885165,35885164,"1445 Niskey Lake Rd SW",Atlanta,GA,30331,407200,"Single Family",Other,2795,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,912
347955805,35872461,"3506 Thompson Dr NW",Atlanta,GA,30331,223100,"Single Family",Other,1122,"Square Feet",0,Acres,"2024-11-20 23:54:06",3704,913
88814469,88820557,"2784 Palmview Ct SW",Atlanta,GA,30331,430000,"Single Family",Other,4366,"Square Feet",0,Acres,"2024-11-20 22:18:43",16982,914
14465654,14465655,"138 2nd Ave SE",Atlanta,GA,30317,1094700,"Single Family",Other,3971,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,915
88814469,88820557,"2784 Palmview Ct SW",Atlanta,GA,30331,430000,"Single Family",Other,4366,"Square Feet",0,Acres,"2024-11-20 23:54:06",16982,916
92193324,92192406,"1199 Huff Rd NW UNIT 128",Atlanta,GA,30318,650000,Townhouse,Sold,1920,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",8610,917
65469455,65469446,"195 14th St NE #505",Atlanta,GA,30309,435000,Condo,"For Sale",1122,"Square Feet",1124,"Square Feet","2024-11-20 23:54:06",5655,918
92193324,92192406,"1199 Huff Rd NW UNIT 128",Atlanta,GA,30318,650000,Townhouse,Sold,1920,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",8610,919
69375258,69369464,"2812 Brookford Ln SW",Atlanta,GA,30331,318900,"Single Family",Other,2079,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",16980,920
65469455,65469446,"195 14th St NE #505",Atlanta,GA,30309,435000,Condo,"For Sale",1122,"Square Feet",1124,"Square Feet","2024-11-20 22:18:43",5655,921
35855662,35855659,"1822 Calloway Dr NW",Atlanta,GA,30314,166700,"Single Family",Other,1164,"Square Feet",0,Acres,"2024-11-20 23:54:06",11798,922
69375258,69369464,"2812 Brookford Ln SW",Atlanta,GA,30331,318900,"Single Family",Other,2079,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",16980,923
65469455,65469457,"195 14th St NE PH 604",Atlanta,GA,30309,283000,Condo,Sold,693,"Square Feet",693,"Square Feet","2024-11-20 22:18:43",5655,924
442721167,65442372,"2446 2nd St NW",Atlanta,GA,30318,513100,Townhouse,Other,2800,"Square Feet",0,Acres,"2024-11-20 22:18:43",11787,925
35855662,35855659,"1822 Calloway Dr NW",Atlanta,GA,30314,166700,"Single Family",Other,1164,"Square Feet",0,Acres,"2024-11-20 22:18:43",11798,926
69375258,69370567,"2816 Brookford Ln SW",Atlanta,GA,30331,422700,"Single Family",Other,4200,"Square Feet",9099,"Square Feet","2024-11-20 22:18:43",16980,927
35899796,35899794,"49 Alden Ave NW",Atlanta,GA,30309,750000,"Single Family",Sold,2747,"Square Feet",8699,"Square Feet","2024-11-20 22:18:43",8605,928
65469455,65469457,"195 14th St NE PH 604",Atlanta,GA,30309,283000,Condo,Sold,693,"Square Feet",693,"Square Feet","2024-11-20 23:54:06",5655,929
35899796,35899794,"49 Alden Ave NW",Atlanta,GA,30309,750000,"Single Family",Sold,2747,"Square Feet",8699,"Square Feet","2024-11-20 23:54:06",8605,930
35855662,35855660,"1828 Calloway Dr NW",Atlanta,GA,30314,220300,"Single Family",Other,1140,"Square Feet",0,Acres,"2024-11-20 23:54:06",11798,931
2087626931,119315357,"653 N Highland Ave NE",Atlanta,GA,30306,280800,Condo,Other,745,"Square Feet",744,"Square Feet","2024-11-20 22:18:43",5612,932
35899796,35899795,"55 Alden Ave NW",Atlanta,GA,30309,784800,"Single Family",Other,2350,"Square Feet",8999,"Square Feet","2024-11-20 22:18:43",8605,933
35872460,35872463,"3490 Thompson Dr NW",Atlanta,GA,30331,186400,"Single Family",Other,1832,"Square Feet",10001,"Square Feet","2024-11-20 22:18:43",3706,934
2087626931,119315305,"653 N Highland Ave NE",Atlanta,GA,30306,315000,Condo,Sold,862,"Square Feet",862,"Square Feet","2024-11-20 23:54:06",5612,935
14467540,14467539,"197 Whitefoord Ave",Atlanta,GA,30317,682100,"Single Family",Other,1601,"Square Feet",0,Acres,"2024-11-20 23:54:06",5154,936
35899796,35899795,"55 Alden Ave NW",Atlanta,GA,30309,784800,"Single Family",Other,2350,"Square Feet",8999,"Square Feet","2024-11-20 23:54:06",8605,937
2087626931,119315180,"653 N Highland Ave NE",Atlanta,GA,30306,353700,Condo,Other,961,"Square Feet",962,"Square Feet","2024-11-20 22:18:43",5612,938
35899796,35899797,"65 Alden Ave NW",Atlanta,GA,30309,838400,"Single Family",Other,1786,"Square Feet",8999,"Square Feet","2024-11-20 22:18:43",8605,939
14467540,14467537,"1360 Memorial Dr SE",Atlanta,GA,30317,403100,"Single Family",Other,1008,"Square Feet",8712,"Square Feet","2024-11-20 22:18:43",5154,940
2087626931,119315180,"653 N Highland Ave NE",Atlanta,GA,30306,353700,Condo,Other,961,"Square Feet",962,"Square Feet","2024-11-20 23:54:06",5612,941
35899796,35899797,"65 Alden Ave NW",Atlanta,GA,30309,838400,"Single Family",Other,1786,"Square Feet",8999,"Square Feet","2024-11-20 23:54:06",8605,942
14467540,14467537,"1360 Memorial Dr SE",Atlanta,GA,30317,403100,"Single Family",Other,1008,"Square Feet",8712,"Square Feet","2024-11-20 23:54:06",5154,943
2087626931,119315651,"653 N Highland Ave NE",Atlanta,GA,30306,332500,Condo,Other,973,"Square Feet",971,"Square Feet","2024-11-20 23:54:06",5612,944
35899796,35899798,"69 Alden Ave NW",Atlanta,GA,30309,730000,"Single Family",Sold,2238,"Square Feet",9000,"Square Feet","2024-11-20 22:18:43",8605,945
14467540,14467542,"181 Whitefoord Ave SE",Atlanta,GA,30317,360200,"Single Family",Other,1655,"Square Feet",0,Acres,"2024-11-20 23:54:06",5154,946
35872460,35872463,"3490 Thompson Dr NW",Atlanta,GA,30331,186400,"Single Family",Other,1832,"Square Feet",10001,"Square Feet","2024-11-20 23:54:06",3706,947
2087626931,119314829,"653 N Highland Ave NE",Atlanta,GA,30306,267300,Condo,Other,635,"Square Feet",435,"Square Feet","2024-11-20 23:54:06",5612,948
14467540,14467542,"181 Whitefoord Ave SE",Atlanta,GA,30317,360200,"Single Family",Other,1655,"Square Feet",0,Acres,"2024-11-20 22:18:43",5154,949
35872460,35872462,"3494 Thompson Dr NW",Atlanta,GA,30331,157900,"Single Family","For Sale",980,"Square Feet",0,Acres,"2024-11-20 23:54:06",3706,950
2087626931,119314618,"653 N Highland Ave NE",Atlanta,GA,30306,321800,Condo,Other,717,"Square Feet",962,"Square Feet","2024-11-20 22:18:43",5612,951
14467540,14467541,"187 Whitefoord Ave SE",Atlanta,GA,30317,422600,"Single Family",Other,1850,"Square Feet",0,Acres,"2024-11-20 23:54:06",5154,952
35842129,2057125305,"1380 Allegheny St SW",Atlanta,GA,30310,515000,"Single Family",Sold,2317,"Square Feet",10062,"Square Feet","2024-11-20 22:18:43",10500,953
14532413,14532412,"1113 Vista Trl NE",Atlanta,GA,30324,645000,"Single Family","Recently Sold",1306,"Square Feet",8712,"Square Feet","2024-11-20 23:54:06",22639,954
14520373,14520371,"1922 Edinburgh Ter",Atlanta,GA,30307,678200,"Single Family",Other,1428,"Square Feet",0,Acres,"2024-11-20 22:18:43",22636,955
35857765,35857763,"218 Silver Springs Cir SW",Atlanta,GA,30310,162900,"Single Family",Other,1104,"Square Feet",0,Acres,"2024-11-20 22:18:43",5587,956
35842129,2057125305,"1380 Allegheny St SW",Atlanta,GA,30310,515000,"Single Family",Sold,2317,"Square Feet",10062,"Square Feet","2024-11-20 23:54:06",10500,957
14465654,14465655,"138 2nd Ave SE",Atlanta,GA,30317,1094700,"Single Family",Other,3971,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,958
88814469,88828925,"2792 Palmview Ct SW",Atlanta,GA,30331,456200,"Single Family",Other,4680,"Square Feet",0,Acres,"2024-11-20 23:54:06",16982,959
14465654,14465656,"142 2nd Ave SE",Atlanta,GA,30317,315300,"Single Family",Other,1056,"Square Feet",0,Acres,"2024-11-20 23:54:06",5056,960
69375258,69370567,"2816 Brookford Ln SW",Atlanta,GA,30331,422700,"Single Family",Other,4200,"Square Feet",9099,"Square Feet","2024-11-20 23:54:06",16980,961
88814469,88828925,"2792 Palmview Ct SW",Atlanta,GA,30331,456200,"Single Family",Other,4680,"Square Feet",0,Acres,"2024-11-20 22:18:43",16982,962
65469455,65469425,"195 14th St NE UNIT 308",Atlanta,GA,30309,425000,Condo,"Recently Sold",1119,"Square Feet",1307,"Square Feet","2024-11-20 23:54:06",5655,963
14465654,14465656,"142 2nd Ave SE",Atlanta,GA,30317,315300,"Single Family",Other,1056,"Square Feet",0,Acres,"2024-11-20 22:18:43",5056,964
35855662,35855660,"1828 Calloway Dr NW",Atlanta,GA,30314,220300,"Single Family",Other,1140,"Square Feet",0,Acres,"2024-11-20 22:18:43",11798,965
35885165,35885141,"4680 Heatherwood Dr SW",Atlanta,GA,30331,325400,"Single Family",Other,1856,"Square Feet",1,Acres,"2024-11-20 22:18:43",10406,966
69375258,69371927,"2817 Brookford Ln SW",Atlanta,GA,30331,401200,"Single Family",Other,4288,"Square Feet",9147,"Square Feet","2024-11-20 22:18:43",16980,967
88814469,171314167,"7036 Talkeetna Ct SW",Atlanta,GA,30331,468000,"Single Family","Recently Sold",3304,"Square Feet",9060,"Square Feet","2024-11-20 23:54:06",16982,968
65469455,65469425,"195 14th St NE UNIT 308",Atlanta,GA,30309,425000,Condo,"Recently Sold",1119,"Square Feet",1307,"Square Feet","2024-11-20 22:18:43",5655,969
14465654,87678784,"2 Cottage Grove Ave",Atlanta,GA,30317,116300,"Single Family",Other,1038,"Square Feet",4356,"Square Feet","2024-11-20 22:18:43",5056,970
69375258,69371927,"2817 Brookford Ln SW",Atlanta,GA,30331,401200,"Single Family",Other,4288,"Square Feet",9147,"Square Feet","2024-11-20 23:54:06",16980,971
35885165,35885141,"4680 Heatherwood Dr SW",Atlanta,GA,30331,325400,"Single Family",Other,1856,"Square Feet",1,Acres,"2024-11-20 23:54:06",10406,972
35855662,35855651,"1833 Calloway Dr NW",Atlanta,GA,30314,172800,"Single Family",Other,1639,"Square Feet",9278,"Square Feet","2024-11-20 23:54:06",11798,973
88814469,171314167,"7036 Talkeetna Ct SW",Atlanta,GA,30331,468000,"Single Family","Recently Sold",3304,"Square Feet",9060,"Square Feet","2024-11-20 22:18:43",16982,974
65469455,65469441,"195 14th St NE UNIT 412",Atlanta,GA,30309,254000,Condo,Sold,755,"Square Feet",0,"Square Feet","2024-11-20 23:54:06",5655,975
14465654,87678784,"2 Cottage Grove Ave",Atlanta,GA,30317,116300,"Single Family",Other,1038,"Square Feet",4356,"Square Feet","2024-11-20 23:54:06",5056,976
69375258,69367221,"2821 Brookford Ln SW",Atlanta,GA,30331,321200,"Single Family",Other,1967,"Square Feet",9178,"Square Feet","2024-11-20 22:18:43",16980,977
35855662,35855651,"1833 Calloway Dr NW",Atlanta,GA,30314,172800,"Single Family",Other,1639,"Square Feet",9278,"Square Feet","2024-11-20 22:18:43",11798,978
