zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated,lsi_id,lnh_id
28095261,"Pat Neff Elementary",3,Public,Elementary,2-5,0.7,https://www.greatschools.org/texas/houston/11396-Pat-Neff-Elementary/,"2024-11-23 06:35:29",914,NULL
72648349,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-23 06:36:42",915,NULL
72648349,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-23 06:38:32",916,NULL
72648349,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-23 06:39:45",917,NULL
68315267,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-20 23:54:07",918,NULL
2056692705,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.5,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-20 23:54:07",919,NULL
68315267,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-21 11:09:29",920,NULL
2067859895,"Barry Goldwater High School",5,Public,Middle,7-12,7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-21 11:09:29",921,NULL
349464016,"Barry Goldwater High School",5,Public,Middle,7-12,2.8,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-21 11:09:29",922,NULL
72648349,"Ps 56 Harry Eichler",5,Public,Elementary,2-5,0.4,https://www.greatschools.org/new-york/queens/2876-Ps-56-Harry-Eichler/,"2024-11-23 06:35:29",923,NULL
2067859893,"Barry Goldwater High School",5,Public,Middle,7-12,7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-21 11:09:29",924,NULL
391782434,"Barry Goldwater High School",5,Public,Middle,7-12,3.2,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-21 14:20:38",925,NULL
11430004,"Whitehall El School",7,Public,Elementary,2-5,0.9,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 06:36:42",926,NULL
7934398,"Barry Goldwater High School",5,Public,Middle,7-12,0.5,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-21 14:20:38",927,NULL
352643178,"Barry Goldwater High School",5,Public,Middle,7-12,3.1,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",928,NULL
245288106,"Barry Goldwater High School",5,Public,Middle,7-12,6.8,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",929,NULL
11430004,"Whitehall El School",7,Public,Elementary,2-5,0.9,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 06:38:32",930,NULL
11430004,"Whitehall El School",7,Public,Elementary,2-5,0.9,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 06:39:45",931,NULL
11393711,"Whitehall El School",7,Public,Elementary,2-5,0.8,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 09:30:22",932,NULL
11469530,"Whitehall El School",7,Public,Elementary,2-5,0.8,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 09:30:22",933,NULL
11429789,"Whitehall El School",7,Public,Elementary,2-5,0.5,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-20 23:54:07",934,4580
7970933,"Barry Goldwater High School",5,Public,Middle,7-12,0.9,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",935,NULL
11354998,"Whitehall El School",7,Public,Elementary,2-5,1.3,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-20 23:54:07",936,4551
7935556,"Barry Goldwater High School",5,Public,Middle,7-12,1.4,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",937,NULL
2067859895,"Barry Goldwater High School",5,Public,Middle,7-12,7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",938,NULL
11468682,"Whitehall El School",7,Public,Elementary,2-5,1.3,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-29 05:32:39",939,NULL
2067859893,"Barry Goldwater High School",5,Public,Middle,7-12,7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",940,NULL
11429284,"Whitehall El School",7,Public,Elementary,2-5,0.2,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-29 05:32:39",941,NULL
349463974,"Barry Goldwater High School",5,Public,Middle,7-12,2.8,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 11:25:39",942,NULL
11468682,"Whitehall El School",7,Public,Elementary,2-5,1.3,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-28 06:03:26",943,NULL
67775318,"Barry Goldwater High School",5,Public,Middle,7-12,7.5,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 14:21:59",944,NULL
11470377,"Whitehall El School",7,Public,Elementary,2-5,0.7,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-27 06:13:47",945,NULL
7966763,"Barry Goldwater High School",5,Public,Middle,7-12,1.8,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 14:21:59",946,NULL
11429789,"Whitehall El School",7,Public,Elementary,2-5,0.5,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-21 11:09:29",947,4580
11354998,"Whitehall El School",7,Public,Elementary,2-5,1.3,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-21 11:09:29",948,4551
125120218,"Barry Goldwater High School",5,Public,Middle,7-12,8.1,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-22 14:21:59",949,NULL
352642955,"Barry Goldwater High School",5,Public,Middle,7-12,4.2,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 09:21:12",950,NULL
7970117,"Barry Goldwater High School",5,Public,Middle,7-12,1.7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 09:21:12",951,NULL
82823728,"Barry Goldwater High School",5,Public,Middle,7-12,4.2,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 09:21:12",952,NULL
2057335702,"Barry Goldwater High School",5,Public,Middle,7-12,6.3,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 06:02:41",953,NULL
2053901440,"Barry Goldwater High School",5,Public,Middle,7-12,2.7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 06:02:41",954,NULL
284863092,"Barry Goldwater High School",5,Public,Middle,7-12,2.7,https://www.greatschools.org/arizona/phoenix/441-Barry-Goldwater-High-School/,"2024-11-26 06:02:41",955,NULL
11392999,"Whitehall El School",7,Public,Elementary,2-5,0.3,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-21 14:20:38",956,NULL
67400728,"Boulder Creek High School",9,Public,Middle,7-12,3.8,https://www.greatschools.org/arizona/new-river/3303-Boulder-Creek-High-School/,"2024-11-28 06:03:26",957,NULL
49940204,"Boulder Creek High School",9,Public,Middle,7-12,3.5,https://www.greatschools.org/arizona/new-river/3303-Boulder-Creek-High-School/,"2024-11-22 14:21:59",958,NULL
11429465,"Whitehall El School",7,Public,Elementary,2-5,0.6,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-22 14:21:59",959,NULL
61628824,"Boulder Creek High School",9,Public,Middle,7-12,3.7,https://www.greatschools.org/arizona/new-river/3303-Boulder-Creek-High-School/,"2024-11-22 14:21:59",960,NULL
11430004,"Whitehall El School",7,Public,Elementary,2-5,0.9,https://www.greatschools.org/pennsylvania/pittsburgh/187-Whitehall-El-School/,"2024-11-23 06:35:29",961,NULL
55264737,"Boulder Creek High School",9,Public,Middle,7-12,3.6,https://www.greatschools.org/arizona/new-river/3303-Boulder-Creek-High-School/,"2024-11-22 14:21:59",962,NULL
26239835,"Roosevelt Elementary School",2,Public,Elementary,2-5,0.7,https://www.greatschools.org/texas/san-antonio/2315-Roosevelt-Elementary-School/,"2024-11-22 11:25:39",963,NULL
7992449,"Paradise Valley High School",4,Public,Middle,7-12,3.6,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:36:42",964,NULL
30223452,"Martin Road Elementary School",3,Public,Elementary,2-5,0.8,https://www.greatschools.org/new-york/buffalo/7792-Martin-Road-Elementary-School/,"2024-11-27 06:13:47",965,NULL
8019410,"Paradise Valley High School",4,Public,Middle,7-12,1.7,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:36:42",966,NULL
30221992,"Martin Road Elementary School",3,Public,Elementary,2-5,0.5,https://www.greatschools.org/new-york/buffalo/7792-Martin-Road-Elementary-School/,"2024-11-26 09:21:12",967,NULL
7997834,"Paradise Valley High School",4,Public,Middle,7-12,3.1,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:36:42",968,NULL
30223452,"Martin Road Elementary School",3,Public,Elementary,2-5,0.8,https://www.greatschools.org/new-york/buffalo/7792-Martin-Road-Elementary-School/,"2024-11-26 06:02:41",969,NULL
8011268,"Paradise Valley High School",4,Public,Middle,7-12,1,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:36:42",970,NULL
8006223,"Paradise Valley High School",4,Public,Middle,7-12,2.3,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:36:42",971,NULL
8011268,"Paradise Valley High School",4,Public,Middle,7-12,1,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:38:32",972,NULL
8006223,"Paradise Valley High School",4,Public,Middle,7-12,2.3,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:38:32",973,NULL
20618213,"Trinity Street Elementary School",3,Public,Elementary,2-5,0.4,https://www.greatschools.org/california/los-angeles/2430-Trinity-Street-Elementary-School/,"2024-11-21 11:09:29",974,NULL
20618213,"Trinity Street Elementary School",3,Public,Elementary,2-5,0.4,https://www.greatschools.org/california/los-angeles/2430-Trinity-Street-Elementary-School/,"2024-11-22 11:25:39",975,NULL
442769641,"Monte Vista Street Elementary School",2,Public,Elementary,2-5,0.4,https://www.greatschools.org/california/los-angeles/2252-Monte-Vista-Street-Elementary-School/,"2024-11-22 11:25:39",976,NULL
11417182,"Turner Intermediate School",4,Public,Elementary,2-6,0.2,https://www.greatschools.org/pennsylvania/pittsburgh/3062-Turner-El-School/,"2024-11-20 23:54:07",977,NULL
11379597,"Turner Intermediate School",4,Public,Elementary,2-6,0.6,https://www.greatschools.org/pennsylvania/pittsburgh/3062-Turner-El-School/,"2024-11-28 06:03:26",978,NULL
11379343,"Turner Intermediate School",4,Public,Elementary,2-6,0.3,https://www.greatschools.org/pennsylvania/pittsburgh/3062-Turner-El-School/,"2024-11-27 06:13:47",979,NULL
11417547,"Turner Intermediate School",4,Public,Elementary,2-6,0.3,https://www.greatschools.org/pennsylvania/pittsburgh/3062-Turner-El-School/,"2024-11-27 09:23:19",980,NULL
11378704,"Turner Intermediate School",4,Public,Elementary,2-6,0.3,https://www.greatschools.org/pennsylvania/pittsburgh/3062-Turner-El-School/,"2024-11-22 11:25:39",981,NULL
11510481,"J W Burkett El School",NULL,Public,Elementary,3-4,1.6,https://www.greatschools.org/pennsylvania/mckees-rocks/1527-J-W-Burkett-El-School/,"2024-11-23 09:30:22",982,NULL
11364885,"J W Burkett El School",NULL,Public,Elementary,3-4,0.9,https://www.greatschools.org/pennsylvania/mckees-rocks/1527-J-W-Burkett-El-School/,"2024-11-23 09:30:22",983,NULL
442764671,"J W Burkett El School",NULL,Public,Elementary,3-4,1.6,https://www.greatschools.org/pennsylvania/mckees-rocks/1527-J-W-Burkett-El-School/,"2024-11-22 11:25:39",984,NULL
11364699,"J W Burkett El School",NULL,Public,Elementary,3-4,1.2,https://www.greatschools.org/pennsylvania/mckees-rocks/1527-J-W-Burkett-El-School/,"2024-11-26 09:21:12",985,NULL
164262791,"J W Burkett El School",NULL,Public,Elementary,3-4,1.7,https://www.greatschools.org/pennsylvania/mckees-rocks/1527-J-W-Burkett-El-School/,"2024-11-26 06:02:41",986,NULL
2127089367,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.2,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:36:42",987,NULL
442775001,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.1,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:36:42",988,NULL
442775001,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.1,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:38:32",989,NULL
2127089367,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.2,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:38:32",990,NULL
2127089367,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.2,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:39:45",991,NULL
442775001,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.1,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:39:45",992,NULL
442775001,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.1,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-22 11:25:39",993,NULL
2127089367,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.2,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-22 11:25:39",994,NULL
442775001,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.1,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:35:29",995,NULL
2127089367,"Ps 208 Alain L Locke",NULL,Public,Elementary,3-5,0.2,https://www.greatschools.org/new-york/new-york/2644-Ps-208-Alain-L-Locke/,"2024-11-23 06:35:29",996,NULL
14373515,"Big Shanty Elementary School",5,Public,Elementary,3-5,1,https://www.greatschools.org/georgia/kennesaw/500-Big-Shanty-Elementary-School/,"2024-11-23 06:36:42",997,NULL
14376848,"Big Shanty Elementary School",5,Public,Elementary,3-5,0.9,https://www.greatschools.org/georgia/kennesaw/500-Big-Shanty-Elementary-School/,"2024-11-23 06:36:42",998,NULL
7992449,"Paradise Valley High School",4,Public,Middle,7-12,3.6,https://www.greatschools.org/arizona/phoenix/1067-Paradise-Valley-High-School/,"2024-11-23 06:38:32",999,NULL
14376848,"Big Shanty Elementary School",5,Public,Elementary,3-5,0.9,https://www.greatschools.org/georgia/kennesaw/500-Big-Shanty-Elementary-School/,"2024-11-23 06:38:32",1000,NULL
