zpid,price,homeStatus,homeType,datePosted,streetAddress,city,state,zipcode,county,yearBuilt,livingArea,livingAreaUnits,rentZestimate,bathrooms,bedrooms,pageViewCount,favoriteCount,propertyTaxRate,timeOnZillow,dateSold,url,lastUpdated,pl_id,lsi_id,lph_id,ls_id
11415472,145000,"Recently Sold","Single Family",2024-10-18,"446 Hochberg Rd",Pittsburgh,PA,15235,"Allegheny County",1962,925,sqft,1167,1,2,108,3,1.43,9,2024-11-22,https://www.zillow.com/homedetails/446-Hochberg-Rd-Pittsburgh-PA-15235/11415472_zpid/,"2024-11-23 09:30:22",83,34148,2447,2346
2056715252,408000,"Recently Sold",Condo,2024-03-29,"31-31 138th Street UNIT 2G",Flushing,NY,11354,"Queens County",1960,1100,sqft,2775,1,2,141,5,0,9,2024-11-22,https://www.zillow.com/homedetails/31-31-138th-St-APT-2G-Flushing-NY-11354/2056715252_zpid/,"2024-11-23 09:30:22",84,18180,NULL,2219
11450896,117300,"Recently Sold","Single Family",2024-10-10,"26 Glenbrook Dr",Pittsburgh,PA,15235,"Allegheny County",1960,928,sqft,1612,2,3,56,3,1.43,9,2024-11-22,https://www.zillow.com/homedetails/26-Glenbrook-Dr-Pittsburgh-PA-15235/11450896_zpid/,"2024-11-23 09:30:22",85,34147,53033,2617
245411314,389000,"Recently Sold",Condo,2024-03-27,"42-42 Colden Street UNIT L2",Flushing,NY,11355,"Queens County",1962,NULL,NULL,2920,1,2,50,0,0,9,2024-11-22,https://www.zillow.com/homedetails/4242-Colden-St-APT-L2-Flushing-NY-11355/245411314_zpid/,"2024-11-23 09:30:22",86,3727,NULL,2578
11393711,205000,"Recently Sold","Single Family",2024-08-22,"5111 Morningrise Dr",Pittsburgh,PA,15236,"Allegheny County",1955,1196,sqft,1641,2,3,67,0,1.43,9,2024-11-22,https://www.zillow.com/homedetails/5111-Morningrise-Dr-Pittsburgh-PA-15236/11393711_zpid/,"2024-11-23 09:30:22",87,932,53126,2198
121719068,800000,"Recently Sold",Condo,2024-07-10,"42-35 Main Street UNIT 11G",Flushing,NY,11355,"Queens County",2013,779,sqft,3155,2,2,20,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/42-35-Main-St-11-G-Flushing-NY-11355/121719068_zpid/,"2024-11-23 09:30:22",88,25874,NULL,2419
10284089,655000,"Recently Sold","Single Family",2024-10-18,"40 W Phil Ellena St",Philadelphia,PA,19119,"Philadelphia County",1925,2935,sqft,3557,4,5,504,17,0.74,9,2024-11-22,https://www.zillow.com/homedetails/40-W-Phil-Ellena-St-Philadelphia-PA-19119/10284089_zpid/,"2024-11-23 09:30:22",89,51582,83853,2213
32022576,730000,"Recently Sold","Single Family",2024-09-27,"10-20 117th Street",Flushing,NY,11356,"Queens County",1950,NULL,NULL,2426,1,2,36,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/1020-117th-St-Flushing-NY-11356/32022576_zpid/,"2024-11-23 09:30:22",90,14078,NULL,2437
10552849,195000,"Recently Sold",Townhouse,2024-05-10,"5643 Rosehill St",Philadelphia,PA,19120,"Philadelphia County",1950,1330,sqft,1457,1,3,13,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5643-Rosehill-St-Philadelphia-PA-19120/10552849_zpid/,"2024-11-23 09:30:22",91,3368,84174,2400
219863670,252000,"Recently Sold",Condo,2024-07-18,"163-39 Willets Point Boulevard UNIT 5-173",Whitestone,NY,11357,"Queens County",1955,NULL,NULL,2139,1,1,25,0,0,9,2024-11-22,https://www.zillow.com/homedetails/163-39-Willets-Point-Blvd-5173-Whitestone-NY-11357/219863670_zpid/,"2024-11-23 09:30:22",92,14072,92850,2251
10552149,180000,"Recently Sold",Townhouse,2024-09-18,"5933 N Mascher St",Philadelphia,PA,19120,"Philadelphia County",1935,1180,sqft,1688,1,3,100,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5933-N-Mascher-St-Philadelphia-PA-19120/10552149_zpid/,"2024-11-23 09:30:22",93,53270,2853,2713
11469530,235000,"Recently Sold","Single Family",2024-07-27,"412 Lucy Dr",Pittsburgh,PA,15236,"Allegheny County",1958,1224,sqft,1981,3,3,83,1,1.43,9,2024-11-22,https://www.zillow.com/homedetails/412-Lucy-Dr-Pittsburgh-PA-15236/11469530_zpid/,"2024-11-23 09:30:22",94,933,53169,2144
10260126,230000,"Recently Sold",Townhouse,2024-10-29,"1822 N Mascher St",Philadelphia,PA,19122,"Philadelphia County",1925,1074,sqft,1897,1,3,720,66,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1822-N-Mascher-St-Philadelphia-PA-19122/10260126_zpid/,"2024-11-23 09:30:22",95,56670,2973,1935
11617687,515000,"Recently Sold","Single Family",2024-10-18,"467 Troutwood Dr",Pittsburgh,PA,15237,"Allegheny County",1964,1462,sqft,2387,3,4,367,5,1.43,9,2024-11-22,https://www.zillow.com/homedetails/467-Troutwood-Dr-Pittsburgh-PA-15237/11617687_zpid/,"2024-11-23 09:30:22",96,34177,53114,2774
10290536,175000,"Recently Sold",Townhouse,2024-09-21,"1343 Foulkrod St",Philadelphia,PA,19124,"Philadelphia County",1940,1284,sqft,1613,2,3,66,2,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1343-Foulkrod-St-Philadelphia-PA-19124/10290536_zpid/,"2024-11-23 09:30:22",97,49743,83901,2549
11643278,758500,"Recently Sold","Single Family",2024-10-16,"9780 Woodland Rd N",Pittsburgh,PA,15237,"Allegheny County",1987,2962,sqft,3228,3,4,223,4,1.43,9,2024-11-22,https://www.zillow.com/homedetails/9780-Woodland-Rd-N-Pittsburgh-PA-15237/11643278_zpid/,"2024-11-23 09:30:22",98,35787,53111,2447
10290739,244000,"Recently Sold",Townhouse,2024-09-19,"1322 Harrison St",Philadelphia,PA,19124,"Philadelphia County",1940,2062,sqft,2086,2,5,43,2,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1322-Harrison-St-Philadelphia-PA-19124/10290739_zpid/,"2024-11-23 09:30:22",99,49741,70358,1791
11261500,297927,"Recently Sold","Single Family",2024-10-18,"9234 Wedgewood Dr",Pittsburgh,PA,15239,"Allegheny County",1975,2322,sqft,2532,3,4,601,19,1.43,9,2024-11-22,https://www.zillow.com/homedetails/9234-Wedgewood-Dr-Pittsburgh-PA-15239/11261500_zpid/,"2024-11-23 09:30:22",100,36568,53051,2716
10217609,270000,"Recently Sold",Townhouse,2024-07-23,"1534 Kinsdale St",Philadelphia,PA,19126,"Philadelphia County",1925,1082,sqft,1605,2,3,33,0,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1534-Kinsdale-St-Philadelphia-PA-19126/10217609_zpid/,"2024-11-23 09:30:22",101,48274,83932,2718
11650949,232000,"Recently Sold","Single Family",2024-06-18,"263 Darlan Hill Dr",Pittsburgh,PA,15239,"Allegheny County",1974,1648,sqft,2047,3,3,201,1,1.43,9,2024-11-23,https://www.zillow.com/homedetails/263-Darlan-Hill-Dr-Pittsburgh-PA-15239/11650949_zpid/,"2024-11-23 09:30:22",102,36566,53092,2652
165406031,320000,"Recently Sold",Townhouse,2024-09-06,"7211 N Broad St",Philadelphia,PA,19126,"Philadelphia County",1935,1248,sqft,2072,4,4,91,7,0.74,9,2024-11-22,https://www.zillow.com/homedetails/7211-N-Broad-St-Philadelphia-PA-19126/165406031_zpid/,"2024-11-23 09:30:22",103,48273,83885,2642
164540440,275000,"Recently Sold",Condo,2024-10-16,"1500 Cochran Rd APT 710",Pittsburgh,PA,15243,"Allegheny County",1983,1465,sqft,2060,2,3,50,0,1.43,9,2024-11-22,https://www.zillow.com/homedetails/1500-Cochran-Rd-APT-710-Pittsburgh-PA-15243/164540440_zpid/,"2024-11-23 09:30:22",104,1152,53042,2597
10272751,265000,"Recently Sold",Townhouse,2024-09-19,"4832 Umbria St",Philadelphia,PA,19127,"Philadelphia County",1925,1125,sqft,1659,1,1,338,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/4832-Umbria-St-Philadelphia-PA-19127/10272751_zpid/,"2024-11-23 09:30:22",105,51580,79245,2502
11313240,454000,"Recently Sold","Single Family",2024-10-17,"489 Parkview Dr",Pittsburgh,PA,15243,"Allegheny County",1940,1700,sqft,2860,4,3,214,10,1.43,9,2024-11-22,https://www.zillow.com/homedetails/489-Parkview-Dr-Pittsburgh-PA-15243/11313240_zpid/,"2024-11-23 09:30:22",106,38321,53061,2424
10275446,350000,"Recently Sold",Townhouse,2024-10-11,"5878 Henry Ave",Philadelphia,PA,19128,"Philadelphia County",1935,1242,sqft,2352,2,3,364,11,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5878-Henry-Ave-Philadelphia-PA-19128/10275446_zpid/,"2024-11-23 09:30:22",107,51579,83917,2842
333709961,1950000,"Recently Sold",Townhouse,2024-08-23,"1640 Carlton St",Philadelphia,PA,19103,"Philadelphia County",2022,5230,sqft,5226,7,4,226,6,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1640-Carlton-St-Philadelphia-PA-19103/333709961_zpid/,"2024-11-23 09:30:22",108,59624,83930,2102
2107253811,400000,"Recently Sold","Multi Family",2024-10-11,"428 Harmon Rd",Philadelphia,PA,19128,"Philadelphia County",1920,1666,sqft,1597,2,4,85,3,0.74,9,2024-11-22,https://www.zillow.com/homedetails/428-Harmon-Rd-Philadelphia-PA-19128/2107253811_zpid/,"2024-11-23 09:30:22",109,51581,79278,2553
10383661,700000,"Recently Sold","Single Family",2024-10-18,"3584 Calumet St",Philadelphia,PA,19129,"Philadelphia County",1940,2261,sqft,2468,2,3,210,7,0.74,9,2024-11-22,https://www.zillow.com/homedetails/3584-Calumet-St-Philadelphia-PA-19129/10383661_zpid/,"2024-11-23 09:30:22",110,51578,2788,2162
10243469,615000,"Recently Sold",Townhouse,2024-09-27,"2047 Brandywine St",Philadelphia,PA,19130,"Philadelphia County",1920,1734,sqft,2825,2,3,769,37,0.74,9,2024-11-22,https://www.zillow.com/homedetails/2047-Brandywine-St-Philadelphia-PA-19130/10243469_zpid/,"2024-11-23 09:30:22",111,59631,83941,2302
118354607,549000,"For Sale",Townhouse,2024-10-09,"1625 Fairmount Ave #B",Philadelphia,PA,19130,"Philadelphia County",2011,1651,sqft,2471,2,3,37,3,0.74,1056,NULL,https://www.zillow.com/homedetails/1625-Fairmount-Ave-B-Philadelphia-PA-19130/118354607_zpid/,"2024-11-23 09:30:22",112,59622,83970,10755
94883709,415000,"Recently Sold",Condo,2024-08-01,"167-15 12th Ave UNIT 9C",Whitestone,NY,11357,"Queens County",1958,NULL,NULL,2094,1,2,48,1,0,9,2024-11-22,https://www.zillow.com/homedetails/167-15-12th-Ave-9C-Whitestone-NY-11357/94883709_zpid/,"2024-11-23 09:30:22",113,14074,NULL,2589
10486361,310000,"Recently Sold",Townhouse,2024-10-18,"2713 N 45th St",Philadelphia,PA,19131,"Philadelphia County",1925,1354,sqft,2164,3,3,76,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/2713-N-45th-St-Philadelphia-PA-19131/10486361_zpid/,"2024-11-23 09:30:22",114,49868,43994,2389
32023690,1688000,"For Sale","Single Family",2024-09-16,"1422 142nd St",Flushing,NY,11357,"Queens County",1945,2000,sqft,5069,4,4,97,5,0.86,1608,NULL,https://www.zillow.com/homedetails/1422-142nd-St-Flushing-NY-11357/32023690_zpid/,"2024-11-23 09:30:22",115,14080,92852,10758
10485287,279000,"Recently Sold",Townhouse,2024-10-09,"5381 W Montgomery Ave",Philadelphia,PA,19131,"Philadelphia County",1925,1822,sqft,3149,3,4,85,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5381-W-Montgomery-Ave-Philadelphia-PA-19131/10485287_zpid/,"2024-11-23 09:30:22",116,49870,84198,2242
83894714,145000,"Recently Sold",Condo,2024-05-21,"112-50 Northern Boulevard UNIT 1E",Corona,NY,11368,"Queens County",1950,NULL,NULL,1445,1,1,47,0,0,9,2024-11-22,https://www.zillow.com/homedetails/112-50-Northern-Blvd-1E-Corona-NY-11368/83894714_zpid/,"2024-11-23 09:30:22",117,3371,92854,2682
10225769,180000,"Recently Sold",Townhouse,2024-07-26,"3143 N Hemberger St",Philadelphia,PA,19132,"Philadelphia County",1925,1060,sqft,1381,1,3,16,0,0.74,9,2024-11-22,https://www.zillow.com/homedetails/3143-N-Hemberger-St-Philadelphia-PA-19132/10225769_zpid/,"2024-11-23 09:30:22",118,60638,83904,2277
245470471,475000,"Recently Sold",Condo,2024-03-21,"92-30 56 Ave UNIT 1N",Flushing,NY,11373,"Queens County",1962,1200,sqft,3114,2,2,26,0,0,9,2024-11-22,https://www.zillow.com/homedetails/9230-56th-Ave-APT-1N-Flushing-NY-11373/245470471_zpid/,"2024-11-23 09:30:22",119,4470,NULL,2113
2085988929,765000,"Recently Sold",Townhouse,2024-05-10,"117 Quarry St #10",Philadelphia,PA,19106,"Philadelphia County",2017,2142,sqft,3914,3,3,92,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/117-Quarry-St-10-Philadelphia-PA-19106/2085988929_zpid/,"2024-11-23 09:30:22",120,59633,83864,2546
10373711,80000,"Recently Sold",Townhouse,2024-10-24,"2618 N 7th St",Philadelphia,PA,19133,"Philadelphia County",1920,1120,sqft,1588,1,3,275,11,0.74,9,2024-11-22,https://www.zillow.com/homedetails/2618-N-7th-St-Philadelphia-PA-19133/10373711_zpid/,"2024-11-23 09:30:22",121,32947,83882,2949
2070205674,859000,"For Sale","Multi Family",2024-05-10,"66-29 75th St","Middle Village",NY,11379,"Queens County",1901,NULL,sqft,3266,2,5,83,0,0.86,4704,NULL,https://www.zillow.com/homedetails/66-29-75th-St-Middle-Village-NY-11379/2070205674_zpid/,"2024-11-23 09:30:22",122,18977,92860,10754
10195945,1342500,"Recently Sold",Townhouse,2024-06-20,"253 Saint Josephs Way",Philadelphia,PA,19106,"Philadelphia County",1968,2000,sqft,4245,2,3,146,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/253-Saint-Josephs-Way-Philadelphia-PA-19106/10195945_zpid/,"2024-11-23 09:30:22",123,59626,84029,2640
10415510,210000,"Recently Sold","Single Family",2024-09-28,"5045 Homestead St",Philadelphia,PA,19135,"Philadelphia County",1920,1539,sqft,1723,1,4,34,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5045-Homestead-St-Philadelphia-PA-19135/10415510_zpid/,"2024-11-23 09:30:22",124,48239,83950,2739
32016263,844000,"Recently Sold","Multi Family",2024-07-19,"62-12 80th Road",Glendale,NY,11385,"Queens County",1925,1622,sqft,3281,3,2,65,3,0.86,9,2024-11-22,https://www.zillow.com/homedetails/6212-80th-Rd-Glendale-NY-11385/32016263_zpid/,"2024-11-23 09:30:22",125,3721,NULL,2527
10600712,675000,"Recently Sold",Condo,2024-09-03,"130 Spruce St APT 11B",Philadelphia,PA,19106,"Philadelphia County",1971,1630,sqft,3685,2,3,935,46,0.74,9,2024-11-22,https://www.zillow.com/homedetails/130-Spruce-St-APT-11B-Philadelphia-PA-19106/10600712_zpid/,"2024-11-23 09:30:22",126,59635,84166,2340
10419573,185000,"Recently Sold",Townhouse,2024-09-28,"4429 Loring St",Philadelphia,PA,19136,"Philadelphia County",1950,1078,sqft,1620,2,3,771,40,0.74,9,2024-11-22,https://www.zillow.com/homedetails/4429-Loring-St-Philadelphia-PA-19136/10419573_zpid/,"2024-11-23 09:30:22",127,67805,83914,2138
32194808,878000,"Recently Sold","Multi Family",2024-08-15,"119-35 Nashville Boulevard",Jamaica,NY,11412,"Queens County",1965,NULL,NULL,2801,3,5,87,1,0.86,9,2024-11-22,https://www.zillow.com/homedetails/11935-Nashville-Blvd-Jamaica-NY-11412/32194808_zpid/,"2024-11-23 09:30:22",128,6671,NULL,2986
165464751,820000,"Recently Sold",Condo,2024-10-15,"133 Bread St #E3",Philadelphia,PA,19106,"Philadelphia County",2006,2546,sqft,4226,3,4,236,13,0.74,9,2024-11-22,https://www.zillow.com/homedetails/133-Bread-St-E3-Philadelphia-PA-19106/165464751_zpid/,"2024-11-23 09:30:22",129,59629,83967,1884
10568703,310000,"Recently Sold","Single Family",2024-10-11,"8123 Cresco Ave",Philadelphia,PA,19136,"Philadelphia County",1925,1436,sqft,2046,3,3,44,0,0.74,9,2024-11-22,https://www.zillow.com/homedetails/8123-Cresco-Ave-Philadelphia-PA-19136/10568703_zpid/,"2024-11-23 09:30:22",130,66454,84044,2226
32203465,615000,"Recently Sold","Single Family",2024-09-11,"221-11 136th Avenue",Jamaica,NY,11413,"Queens County",1940,1241,sqft,3688,2,2,11,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/22111-136th-Ave-Jamaica-NY-11413/32203465_zpid/,"2024-11-23 09:30:22",131,41238,92856,2740
71249460,85000,"Recently Sold",Condo,2024-05-10,"1324 Locust St APT 608",Philadelphia,PA,19107,"Philadelphia County",1922,318,sqft,1110,1,NULL,71,3,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1324-Locust-St-APT-608-Philadelphia-PA-19107/71249460_zpid/,"2024-11-23 09:30:22",132,59620,84215,2593
10220471,285000,"Recently Sold",Townhouse,2024-07-23,"1535 E Walnut Ln",Philadelphia,PA,19138,"Philadelphia County",1920,1188,sqft,2097,2,3,67,3,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1535-E-Walnut-Ln-Philadelphia-PA-19138/10220471_zpid/,"2024-11-23 09:30:22",133,60769,2458,2312
10359834,260000,"Recently Sold","Single Family",2024-10-12,"702 Kerper St",Philadelphia,PA,19111,"Philadelphia County",1951,1306,sqft,1705,1,3,88,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/702-Kerper-St-Philadelphia-PA-19111/10359834_zpid/,"2024-11-23 09:30:22",134,46794,84182,2702
10192583,150000,"Recently Sold",Townhouse,2024-10-10,"5715 Race St",Philadelphia,PA,19139,"Philadelphia County",1920,1168,sqft,1438,1,3,15,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5715-Race-St-Philadelphia-PA-19139/10192583_zpid/,"2024-11-23 09:30:22",135,59469,2468,2727
10612332,210000,"Recently Sold",Condo,2024-08-09,"60203 Delaire Landing Rd #203",Philadelphia,PA,19114,"Philadelphia County",1972,1022,sqft,1851,2,2,85,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/60203-Delaire-Landing-Rd-203-Philadelphia-PA-19114/10612332_zpid/,"2024-11-23 09:30:22",136,91563,83907,2499
10437647,140000,"Recently Sold",Townhouse,2024-09-11,"4319 N 9th St",Philadelphia,PA,19140,"Philadelphia County",1925,1110,sqft,1506,1,3,114,10,0.74,9,2024-11-22,https://www.zillow.com/homedetails/4319-N-9th-St-Philadelphia-PA-19140/10437647_zpid/,"2024-11-23 09:30:22",137,48299,43061,2252
10530708,375000,"Recently Sold","Single Family",2024-09-10,"360 Gardner St",Philadelphia,PA,19116,"Philadelphia County",1969,1548,sqft,2741,3,3,93,5,0.74,9,2024-11-22,https://www.zillow.com/homedetails/360-Gardner-St-Philadelphia-PA-19116/10530708_zpid/,"2024-11-23 09:30:22",138,45244,83947,1943
32126615,650000,"Recently Sold","Single Family",2024-06-24,"107-26 111th Street",Jamaica,NY,11419,"Queens County",1930,NULL,NULL,3489,3,3,41,0,0.86,9,2024-11-22,https://www.zillow.com/homedetails/10726-111th-St-Jamaica-NY-11419/32126615_zpid/,"2024-11-23 09:30:22",139,25810,NULL,2120
10433092,86000,"Recently Sold",Townhouse,2024-11-04,"717 W Butler St",Philadelphia,PA,19140,"Philadelphia County",1942,1600,sqft,1887,1,4,199,16,0.74,9,2024-11-22,https://www.zillow.com/homedetails/717-W-Butler-St-Philadelphia-PA-19140/10433092_zpid/,"2024-11-23 09:30:22",140,48298,2833,2207
32106151,998000,Pending,"Multi Family",2024-07-11,"8567 85th St",Jamaica,NY,11421,"Queens County",1910,2145,sqft,3751,3,5,35,1,0.86,3240,NULL,https://www.zillow.com/homedetails/8567-85th-St-Jamaica-NY-11421/32106151_zpid/,"2024-11-23 09:30:22",141,31074,NULL,10763
10253817,343000,"Recently Sold",Townhouse,2024-10-19,"5701 Ogontz Ave",Philadelphia,PA,19141,"Philadelphia County",1950,2923,sqft,2198,3,4,65,0,0.74,9,2024-11-22,https://www.zillow.com/homedetails/5701-Ogontz-Ave-Philadelphia-PA-19141/10253817_zpid/,"2024-11-23 09:30:22",142,48272,84041,2570
2117809301,570000,"Recently Sold","Single Family",2024-08-11,"99-27 194th Street",Hollis,NY,11423,"Queens County",1920,1552,sqft,3130,2,3,24,2,0.86,9,2024-11-22,https://www.zillow.com/homedetails/9927-194th-St-Hollis-NY-11423/2117809301_zpid/,"2024-11-23 09:30:22",143,6672,92876,2211
10412031,190000,"Recently Sold",Townhouse,2024-10-11,"7061 Wheeler St",Philadelphia,PA,19142,"Philadelphia County",1925,1012,sqft,1468,1,3,94,10,0.74,9,2024-11-22,https://www.zillow.com/homedetails/7061-Wheeler-St-Philadelphia-PA-19142/10412031_zpid/,"2024-11-23 09:30:22",144,3660,2556,2154
32099423,1225000,"Recently Sold","Single Family",2024-09-18,"82-29 Commonwealth Boulevard",Jamaica,NY,11426,"Queens County",1945,2051,sqft,4580,3,4,145,2,0.86,9,2024-11-22,https://www.zillow.com/homedetails/8229-Commonwealth-Blvd-Jamaica-NY-11426/32099423_zpid/,"2024-11-23 09:30:22",145,43036,NULL,2703
32131660,1075000,"Recently Sold","Single Family",2024-09-24,"151-13 84th Dr",Jamaica,NY,11432,"Queens County",1925,NULL,NULL,3807,2,4,112,3,0.86,9,2024-11-22,https://www.zillow.com/homedetails/15113-84th-Dr-Jamaica-NY-11432/32131660_zpid/,"2024-11-23 09:30:22",146,21547,94811,1857
10411509,201000,"Recently Sold",Townhouse,2024-05-25,"2651 S 70th St",Philadelphia,PA,19142,"Philadelphia County",1920,960,sqft,1487,1,3,46,1,0.74,9,2024-11-22,https://www.zillow.com/homedetails/2651-S-70th-St-Philadelphia-PA-19142/10411509_zpid/,"2024-11-23 09:30:22",147,3659,84038,2624
30213545,245000,"Recently Sold","Single Family",2024-09-16,"207 Buffum St",Buffalo,NY,14210,"Erie County",1960,1080,sqft,1352,1,2,98,1,1.91,9,2024-11-22,https://www.zillow.com/homedetails/207-Buffum-St-Buffalo-NY-14210/30213545_zpid/,"2024-11-23 09:30:22",148,25778,78065,2551
10478904,420000,"Recently Sold",Townhouse,2024-07-02,"1107 S 52nd St",Philadelphia,PA,19143,"Philadelphia County",1915,2534,sqft,2489,5,5,105,2,0.74,9,2024-11-22,https://www.zillow.com/homedetails/1107-S-52nd-St-Philadelphia-PA-19143/10478904_zpid/,"2024-11-23 09:30:22",149,59465,84219,2723
118346067,390000,"Recently Sold",Townhouse,2024-09-11,"15141 Sunflower Dr",Philadelphia,PA,19116,"Philadelphia County",2014,1501,sqft,2021,2,2,126,0,0.74,9,2024-11-22,https://www.zillow.com/homedetails/15141-Sunflower-Dr-Philadelphia-PA-19116/118346067_zpid/,"2024-11-23 09:30:22",150,45243,83889,2435
30190372,110000,"Recently Sold","Multi Family",2024-09-24,"354 Fox St",Buffalo,NY,14211,"Erie County",1910,2380,sqft,1093,2,4,179,3,1.91,9,2024-11-22,https://www.zillow.com/homedetails/354-Fox-St-Buffalo-NY-14211/30190372_zpid/,"2024-11-23 09:30:22",151,68230,78031,2146
10452934,619000,"Recently Sold",Townhouse,2024-10-17,"4916 Walton Ave",Philadelphia,PA,19143,"Philadelphia County",1925,2289,sqft,2556,3,4,186,2,0.74,9,2024-11-22,https://www.zillow.com/homedetails/4916-Walton-Ave-Philadelphia-PA-19143/10452934_zpid/,"2024-11-23 09:30:22",152,59467,83986,2190
80949907,405000,"Recently Sold","Single Family",2024-10-12,"14015 Napier St",Philadelphia,PA,19116,"Philadelphia County",1960,1283,sqft,2370,2,4,149,2,0.74,9,2024-11-22,https://www.zillow.com/homedetails/14015-Napier-St-Philadelphia-PA-19116/80949907_zpid/,"2024-11-23 09:30:22",153,45242,83944,2493
30159188,1450000,"Recently Sold","Single Family",2024-09-11,"331 Depew Ave",Buffalo,NY,14214,"Erie County",1912,4076,sqft,4084,4,7,328,11,1.91,9,2024-11-22,https://www.zillow.com/homedetails/331-Depew-Ave-Buffalo-NY-14214/30159188_zpid/,"2024-11-23 09:30:22",154,55384,78052,2368
